source_platform,listing_id,title,make,model,year,mileage_km,engine_cc,fuel_type,transmission,body_type,price_jpy,price_usd,cf_price_usd,destination_port,currency,location,listing_url,image_url,is_cleaned,scraped_at
BE FORWARD,CE143673,2021 LEXUS LS,Lexus,Ls,2021.0,13000.0,500.0,Petrol,Automatic,Sedan,7598507.0,50910.0,,,USD,Osaka,https://www.beforward.jp/lexus/ls/ce143673/id/16025222/,https://image-cdn.beforward.jp/medium/202607/16025222/CE143673_204f1b71.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD331760,2022 LEXUS LX LX600,Lexus,Lx Lx600,2022.0,22070.0,440.0,Petrol,Automatic,Van,11783582.0,78950.0,81801.0,Mombasa,USD,Nagoya,https://www.beforward.jp/lexus/lx/cd331760/id/15303949/,https://image-cdn.beforward.jp/medium/202605/15303949/CD331760_eb67fe.JPG?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE143644,2018 LEXUS NX,Lexus,Nx,2018.0,67000.0,500.0,Petrol,Cvt,Sedan,3467164.0,23230.0,,,USD,Osaka,https://www.beforward.jp/lexus/nx/ce143644/id/16025183/,https://image-cdn.beforward.jp/medium/202607/16025183/CE143644_204f1615.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE140661,2019 LEXUS UX UX250HF,Lexus,Ux Ux250Hf,2019.0,21010.0,986.0,Petrol,Cvt,Sedan,3179104.0,21300.0,,,USD,Nagoya,https://www.beforward.jp/lexus/ux/ce140661/id/16022117/,https://image-cdn.beforward.jp/medium/202607/16022117/CE140661_203c7a9f.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE140683,2020 LEXUS RX RX450HF,Lexus,Rx Rx450Hf,2020.0,15730.0,456.0,Petrol,Cvt,Sedan,4285075.0,28710.0,,,USD,Kyushu,https://www.beforward.jp/lexus/rx/ce140683/id/16022139/,https://image-cdn.beforward.jp/medium/202607/16022139/CE140683_203c7dc9.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE140698,2023 LEXUS RX RX500HF,Lexus,Rx Rx500Hf,2023.0,45950.0,393.0,Petrol,Automatic,Suv,5874627.0,39360.0,,,USD,Nagoya,https://www.beforward.jp/lexus/rx/ce140698/id/16022154/,https://image-cdn.beforward.jp/medium/202607/16022154/CE140698_203c8017.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE139735,2022 LEXUS RX RX450HF,Lexus,Rx Rx450Hf,2022.0,18387.0,456.0,Petrol,Cvt,Sedan,5007463.0,33550.0,,,USD,Yokohama,https://www.beforward.jp/lexus/rx/ce139735/id/16021189/,https://image-cdn.beforward.jp/medium/202607/16021189/CE139735_203fda87.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE143645,2021 LEXUS LS,Lexus,Ls,2021.0,121000.0,500.0,Petrol,Cvt,Sedan,5392537.0,36130.0,38377.0,Mombasa,USD,Osaka,https://www.beforward.jp/lexus/ls/ce143645/id/16025184/,https://image-cdn.beforward.jp/medium/202607/16025184/CE143645_204f1629.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE143648,2018 LEXUS GS,Lexus,Gs,2018.0,40000.0,500.0,Petrol,Cvt,Sedan,2985075.0,20000.0,22088.0,Mombasa,USD,Osaka,https://www.beforward.jp/lexus/gs/ce143648/id/16025187/,https://image-cdn.beforward.jp/medium/202607/16025187/CE143648_204f1665.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE063071,2019 LEXUS NX NX300HL,Lexus,Nx Nx300Hl,2019.0,20030.0,493.0,Petrol,Cvt,Suv,2889552.0,19360.0,21572.0,Mombasa,USD,Nagoya,https://www.beforward.jp/lexus/nx/ce063071/id/15943528/,https://image-cdn.beforward.jp/medium/202607/15943528/CE063071_20253cb3.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD621656,2021 LEXUS NX NX300HL,Lexus,Nx Nx300Hl,2021.0,36930.0,493.0,Petrol,Cvt,Suv,3465672.0,23220.0,25442.0,Mombasa,USD,Yokohama,https://www.beforward.jp/lexus/nx/cd621656/id/15578322/,https://image-cdn.beforward.jp/medium/202606/15578322/CD621656_1f7580b4.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD491167,2023 LEXUS UX UX250HF,Lexus,Ux Ux250Hf,2023.0,27755.0,986.0,Petrol,Cvt,Sedan,3794030.0,25420.0,27486.0,Mombasa,USD,Yokohama,https://www.beforward.jp/lexus/ux/cd491167/id/15446398/,https://image-cdn.beforward.jp/medium/202606/15446398/CD491167_1f3749b2.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD437594,2019 LEXUS NX NX300HI,Lexus,Nx Nx300Hi,2019.0,30970.0,493.0,Petrol,Cvt,Suv,3119403.0,20900.0,23122.0,Mombasa,USD,Yokohama,https://www.beforward.jp/lexus/nx/cd437594/id/15392385/,https://image-cdn.beforward.jp/medium/202606/15392385/CD437594_1f21bdfb.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE143458,2025 LEXUS LM,Lexus,Lm,2025.0,21269.0,400.0,Petrol,Automatic,Sedan,12565672.0,84190.0,87067.0,Mombasa,USD,Yokohama,https://www.beforward.jp/lexus/lm/ce143458/id/16024961/,https://image-cdn.beforward.jp/medium/202607/16024961/CE143458_204ef98d.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE139523,2021 LEXUS RC RC300HF,Lexus,Rc Rc300Hf,2021.0,41400.0,493.0,Petrol,Cvt,Sedan,3544776.0,23750.0,25699.0,Mombasa,USD,Osaka,https://www.beforward.jp/lexus/rc/ce139523/id/16020977/,https://image-cdn.beforward.jp/medium/202607/16020977/CE139523_203c8974.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE139606,2020 LEXUS LEXUS OTHERS LC500,Lexus,Lexus Others Lc500,2020.0,18900.0,968.0,Petrol,Automatic,Sedan,11449254.0,76710.0,78696.0,Mombasa,USD,Osaka,https://www.beforward.jp/lexus/lexus-others/ce139606/id/16021060/,https://image-cdn.beforward.jp/medium/202607/16021060/CE139606_203fc9fd.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE139817,2023 LEXUS NX NX450HL,Lexus,Nx Nx450Hl,2023.0,18211.0,487.0,Petrol,Cvt,Sedan,4814925.0,32260.0,,,USD,Hokkaido,https://www.beforward.jp/lexus/nx/ce139817/id/16021271/,https://image-cdn.beforward.jp/medium/202607/16021271/CE139817_203fe55c.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE139818,2020 LEXUS NX NX300I,Lexus,Nx Nx300I,2020.0,56077.0,998.0,Petrol,Automatic,Suv,2744776.0,18390.0,,,USD,Nagoya,https://www.beforward.jp/lexus/nx/ce139818/id/16021272/,https://image-cdn.beforward.jp/medium/202607/16021272/CE139818_203fe57a.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE139957,2023 LEXUS NX NX450HF,Lexus,Nx Nx450Hf,2023.0,14952.0,487.0,Petrol,Cvt,Sedan,5152239.0,34520.0,,,USD,Yokohama,https://www.beforward.jp/lexus/nx/ce139957/id/16021411/,https://image-cdn.beforward.jp/medium/202607/16021411/CE139957_203ff798.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE139958,2018 LEXUS NX NX300HF,Lexus,Nx Nx300Hf,2018.0,76530.0,493.0,Petrol,Cvt,Suv,2744776.0,18390.0,,,USD,Kyoto,https://www.beforward.jp/lexus/nx/ce139958/id/16021412/,https://image-cdn.beforward.jp/medium/202607/16021412/CE139958_203ff7b6.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE140098,2025 LEXUS NX NX350HL,Lexus,Nx Nx350Hl,2025.0,11670.0,487.0,Petrol,Cvt,Suv,5441791.0,36460.0,,,USD,Osaka,https://www.beforward.jp/lexus/nx/ce140098/id/16021554/,https://image-cdn.beforward.jp/medium/202607/16021554/CE140098_204009f9.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE140266,2024 LEXUS LBX,Lexus,Lbx,2024.0,18460.0,490.0,Petrol,Cvt,Sedan,3949254.0,26460.0,,,USD,Yokohama,https://www.beforward.jp/lexus/lbx/ce140266/id/16021722/,https://image-cdn.beforward.jp/medium/202607/16021722/CE140266_20475dd7.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE139844,2024 LEXUS IS IS500F,Lexus,Is Is500F,2024.0,8987.0,968.0,Petrol,Automatic,Sedan,8041791.0,53880.0,56021.0,Mombasa,USD,Yokohama,https://www.beforward.jp/lexus/is/ce139844/id/16021298/,https://image-cdn.beforward.jp/medium/202607/16021298/CE139844_203fe901.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE140378,2019 LEXUS ES ES300HL,Lexus,Es Es300Hl,2019.0,59130.0,487.0,Petrol,Cvt,Sedan,3226866.0,21620.0,23759.0,Mombasa,USD,Nagoya,https://www.beforward.jp/lexus/es/ce140378/id/16021834/,https://image-cdn.beforward.jp/medium/202607/16021834/CE140378_20476d08.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE140501,2024 LEXUS NX NX350HF,Lexus,Nx Nx350Hf,2024.0,35011.0,487.0,Petrol,Cvt,Suv,4719403.0,31620.0,33962.0,Mombasa,USD,Kyushu,https://www.beforward.jp/lexus/nx/ce140501/id/16021957/,https://image-cdn.beforward.jp/medium/202607/16021957/CE140501_20477f81.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE140515,2021 LEXUS RX RX450HF,Lexus,Rx Rx450Hf,2021.0,35893.0,456.0,Petrol,Cvt,Sedan,4671642.0,31300.0,33866.0,Mombasa,USD,Hokkaido,https://www.beforward.jp/lexus/rx/ce140515/id/16021971/,https://image-cdn.beforward.jp/medium/202607/16021971/CE140515_204781dc.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE140540,2025 LEXUS LBX,Lexus,Lbx,2025.0,3660.0,490.0,Petrol,Cvt,Sedan,3900000.0,26130.0,28085.0,Mombasa,USD,Yokohama,https://www.beforward.jp/lexus/lbx/ce140540/id/16021996/,https://image-cdn.beforward.jp/medium/202607/16021996/CE140540_20478521.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE138447,2020 LEXUS NX NX300F,Lexus,Nx Nx300F,2020.0,32530.0,998.0,Petrol,Automatic,Suv,3179104.0,21300.0,23532.0,Mombasa,USD,Yokohama,https://www.beforward.jp/lexus/nx/ce138447/id/16019897/,https://image-cdn.beforward.jp/medium/202607/16019897/CE138447_20479736.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE138532,2019 LEXUS ES ES300HF,Lexus,Es Es300Hf,2019.0,12530.0,487.0,Petrol,Cvt,Sedan,4074627.0,27300.0,29543.0,Mombasa,USD,Yokohama,https://www.beforward.jp/lexus/es/ce138532/id/16019982/,https://image-cdn.beforward.jp/medium/202607/16019982/CE138532_2047a2c9.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE138608,2018 LEXUS ES ES300HF,Lexus,Es Es300Hf,2018.0,75615.0,487.0,Petrol,Cvt,Sedan,2985075.0,20000.0,22268.0,Mombasa,USD,Kobe,https://www.beforward.jp/lexus/es/ce138608/id/16020058/,https://image-cdn.beforward.jp/medium/202607/16020058/CE138608_2047acc4.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE138703,2019 LEXUS NX NX300HI,Lexus,Nx Nx300Hi,2019.0,29664.0,493.0,Petrol,Cvt,Suv,3226866.0,21620.0,23852.0,Mombasa,USD,Yokohama,https://www.beforward.jp/lexus/nx/ce138703/id/16020154/,https://image-cdn.beforward.jp/medium/202607/16020154/CE138703_204cbb74.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE138755,2020 LEXUS RX RX450HL,Lexus,Rx Rx450Hl,2020.0,43560.0,456.0,Petrol,Cvt,Sedan,4083582.0,27360.0,29797.0,Mombasa,USD,Nagoya,https://www.beforward.jp/lexus/rx/ce138755/id/16020206/,https://image-cdn.beforward.jp/medium/202607/16020206/CE138755_204cc15f.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE138822,2018 LEXUS RX RX450HL,Lexus,Rx Rx450Hl,2018.0,49640.0,456.0,Petrol,Cvt,Sedan,3819403.0,25590.0,28001.0,Mombasa,USD,Osaka,https://www.beforward.jp/lexus/rx/ce138822/id/16020274/,https://image-cdn.beforward.jp/medium/202607/16020274/CE138822_204cc8c1.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE138922,2023 LEXUS NX NX350HF,Lexus,Nx Nx350Hf,2023.0,15190.0,487.0,Petrol,Cvt,Suv,5104478.0,34200.0,36438.0,Mombasa,USD,Osaka,https://www.beforward.jp/lexus/nx/ce138922/id/16020374/,https://image-cdn.beforward.jp/medium/202607/16020374/CE138922_204cd4c8.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE138977,2024 LEXUS LBX,Lexus,Lbx,2024.0,16550.0,490.0,Petrol,Cvt,Sedan,4044776.0,27100.0,29045.0,Mombasa,USD,Kyushu,https://www.beforward.jp/lexus/lbx/ce138977/id/16020429/,https://image-cdn.beforward.jp/medium/202607/16020429/CE138977_204cda88.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE139019,2019 LEXUS NX NX300F,Lexus,Nx Nx300F,2019.0,62600.0,998.0,Petrol,Automatic,Suv,2841791.0,19040.0,,,USD,Nagoya,https://www.beforward.jp/lexus/nx/ce139019/id/16020471/,https://image-cdn.beforward.jp/medium/202607/16020471/CE139019_204cdf4d.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE139179,2019 LEXUS UX UX200C,Lexus,Ux Ux200C,2019.0,13220.0,986.0,Petrol,Cvt,Sedan,2552239.0,17100.0,,,USD,Yokohama,https://www.beforward.jp/lexus/ux/ce139179/id/16020631/,https://image-cdn.beforward.jp/medium/202607/16020631/CE139179_204cef5c.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE139095,2020 LEXUS ES ES300HF,Lexus,Es Es300Hf,2020.0,12840.0,487.0,Petrol,Cvt,Sedan,3900000.0,26130.0,28243.0,Mombasa,USD,Yokohama,https://www.beforward.jp/lexus/es/ce139095/id/16020547/,https://image-cdn.beforward.jp/medium/202607/16020547/CE139095_204ce746.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE139368,2024 LEXUS RX RX350HL,Lexus,Rx Rx350Hl,2024.0,5269.0,487.0,Petrol,Cvt,Suv,5634328.0,37750.0,40211.0,Mombasa,USD,Yokohama,https://www.beforward.jp/lexus/rx/ce139368/id/16020820/,https://image-cdn.beforward.jp/medium/202607/16020820/CE139368_204d0375.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE139419,2023 LEXUS NX NX350HF,Lexus,Nx Nx350Hf,2023.0,24720.0,487.0,Petrol,Cvt,Suv,5392537.0,36130.0,38368.0,Mombasa,USD,Osaka,https://www.beforward.jp/lexus/nx/ce139419/id/16020871/,https://image-cdn.beforward.jp/medium/202607/16020871/CE139419_204d0969.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE139420,2021 LEXUS IS IS300HL,Lexus,Is Is300Hl,2021.0,41208.0,493.0,Petrol,Cvt,Sedan,3659701.0,24520.0,26541.0,Mombasa,USD,Kyushu,https://www.beforward.jp/lexus/is/ce139420/id/16020872/,https://image-cdn.beforward.jp/medium/202607/16020872/CE139420_204d0987.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE135959,2019 LEXUS ES,Lexus,Es,2019.0,31000.0,500.0,Petrol,Automatic,Sedan,3086567.0,20680.0,22818.0,Mombasa,USD,Yokohama,https://www.beforward.jp/lexus/es/ce135959/id/16017325/,https://image-cdn.beforward.jp/medium/202607/16017325/CE135959_204d4421.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE136041,2022 LEXUS RX RX300F4WD,Lexus,Rx Rx300F4Wd,2022.0,42100.0,0.0,Petrol,Automatic,Suv,5180597.0,34710.0,37213.0,Mombasa,USD,Yokohama,https://www.beforward.jp/lexus/rx/ce136041/id/16017407/,https://image-cdn.beforward.jp/medium/202607/16017407/CE136041_204d4ccd.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE136047,2021 LEXUS RX 450HFSR,Lexus,Rx 450Hfsr,2021.0,53500.0,500.0,Petrol,Automatic,Sedan,4313433.0,28900.0,31342.0,Mombasa,USD,Yokohama,https://www.beforward.jp/lexus/rx/ce136047/id/16017413/,https://image-cdn.beforward.jp/medium/202607/16017413/CE136047_204d4e16.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE136110,2019 LEXUS RX RX450HLSR12.3,Lexus,Rx Rx450Hlsr12.3,2019.0,50000.0,500.0,Petrol,Automatic,Sedan,4025373.0,26970.0,29474.0,Mombasa,USD,Kyushu,https://www.beforward.jp/lexus/rx/ce136110/id/16017476/,https://image-cdn.beforward.jp/medium/202607/16017476/CE136110_204d568b.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE136149,2020 LEXUS RX 300FM3LE,Lexus,Rx 300Fm3Le,2020.0,15800.0,0.0,Petrol,Automatic,Sedan,3832836.0,25680.0,28180.0,Mombasa,USD,Kobe,https://www.beforward.jp/lexus/rx/ce136149/id/16017515/,https://image-cdn.beforward.jp/medium/202607/16017515/CE136149_204d5c51.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE136274,2020 LEXUS NX 4WDVER.L,Lexus,Nx 4Wdver.L,2020.0,54607.0,500.0,Petrol,Automatic,Sedan,2861194.0,19170.0,21368.0,Mombasa,USD,Yokohama,https://www.beforward.jp/lexus/nx/ce136274/id/16017640/,https://image-cdn.beforward.jp/medium/202607/16017640/CE136274_204d6ae0.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE135015,2023 LEXUS RX,Lexus,Rx,2023.0,25000.0,400.0,Petrol,Automatic,Sedan,6250746.0,41880.0,,,USD,Nagoya,https://www.beforward.jp/lexus/rx/ce135015/id/16016409/,https://image-cdn.beforward.jp/medium/202607/16016409/CE135015_204c977e.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE135031,2023 LEXUS NX,Lexus,Nx,2023.0,50000.0,500.0,Petrol,Automatic,Sedan,4767164.0,31940.0,,,USD,Nagoya,https://www.beforward.jp/lexus/nx/ce135031/id/16016425/,https://image-cdn.beforward.jp/medium/202607/16016425/CE135031_204c98f3.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE135038,2023 LEXUS NX,Lexus,Nx,2023.0,51000.0,500.0,Petrol,Automatic,Sedan,4565672.0,30590.0,,,USD,Yokohama,https://www.beforward.jp/lexus/nx/ce135038/id/16016432/,https://image-cdn.beforward.jp/medium/202607/16016432/CE135038_204c9986.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE134789,2019 LEXUS ES,Lexus,Es,2019.0,87000.0,500.0,Petrol,Automatic,Sedan,2850746.0,19100.0,21296.0,Mombasa,USD,Kobe,https://www.beforward.jp/lexus/es/ce134789/id/16016266/,https://image-cdn.beforward.jp/medium/202607/16016266/CE134789_204c8998.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE134986,2021 LEXUS IS,Lexus,Is,2021.0,19000.0,500.0,Petrol,Automatic,Sedan,4141791.0,27750.0,29750.0,Mombasa,USD,Yokohama,https://www.beforward.jp/lexus/is/ce134986/id/16016380/,https://image-cdn.beforward.jp/medium/202607/16016380/CE134986_204c9454.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE135041,2019 LEXUS NX,Lexus,Nx,2019.0,19000.0,500.0,Petrol,Automatic,Sedan,3283582.0,22000.0,24211.0,Mombasa,USD,Yokohama,https://www.beforward.jp/lexus/nx/ce135041/id/16016435/,https://image-cdn.beforward.jp/medium/202607/16016435/CE135041_204c99c5.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE135325,2018 LEXUS LS,Lexus,Ls,2018.0,42650.0,500.0,Petrol,Cvt,Sedan,4685075.0,31390.0,33639.0,Mombasa,USD,Kyushu,https://www.beforward.jp/lexus/ls/ce135325/id/16016691/,https://image-cdn.beforward.jp/medium/202607/16016691/CE135325_204cf69c.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE135440,2025 LEXUS RX,Lexus,Rx,2025.0,22000.0,400.0,Petrol,Automatic,Sedan,6510448.0,43620.0,46056.0,Mombasa,USD,Osaka,https://www.beforward.jp/lexus/rx/ce135440/id/16016806/,https://image-cdn.beforward.jp/medium/202607/16016806/CE135440_204d1606.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE135586,2020 LEXUS LS,Lexus,Ls,2020.0,160507.0,500.0,Petrol,Automatic,Sedan,3355224.0,22480.0,24821.0,Mombasa,USD,Kobe,https://www.beforward.jp/lexus/ls/ce135586/id/16016952/,https://image-cdn.beforward.jp/medium/202607/16016952/CE135586_204d22b4.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CB509532,2022 LEXUS IS,Lexus,Is,2022.0,73691.0,500.0,Petrol,Automatic,Sedan,3395522.0,22750.0,24786.0,Mombasa,USD,Yokohama,https://www.beforward.jp/lexus/is/cb509532/id/13570694/,https://image-cdn.beforward.jp/medium/202607/13570694/CB509532_1fc694ce.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CD826809,2019 LEXUS UX,Lexus,Ux,2019.0,42246.0,0.0,Petrol,Automatic,Sedan,2870149.0,19230.0,21260.0,Mombasa,USD,Nagoya,https://www.beforward.jp/lexus/ux/cd826809/id/15783792/,https://image-cdn.beforward.jp/medium/202607/15783792/CD826809_1fd6f039.JPG?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CC678015,2018 LEXUS UX,Lexus,Ux,2018.0,98819.0,0.0,Petrol,Automatic,Sedan,2022388.0,13550.0,15580.0,Mombasa,USD,Kyushu,https://www.beforward.jp/lexus/ux/cc678015/id/14699664/,https://image-cdn.beforward.jp/medium/202604/14699664/CC678015_1de2ca52.JPG?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE133830,2024 LEXUS RX,Lexus,Rx,2024.0,15344.0,400.0,Petrol,Automatic,Sedan,6982090.0,46780.0,49241.0,Mombasa,USD,Yokohama,https://www.beforward.jp/lexus/rx/ce133830/id/16015298/,https://image-cdn.beforward.jp/medium/202607/16015298/CE133830_204be55a.JPG?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE133850,2019 LEXUS UX,Lexus,Ux,2019.0,30120.0,0.0,Petrol,Automatic,Sedan,3047761.0,20420.0,22544.0,Mombasa,USD,Kobe,https://www.beforward.jp/lexus/ux/ce133850/id/16015318/,https://image-cdn.beforward.jp/medium/202607/16015318/CE133850_204be848.JPG?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE133878,2018 LEXUS RX,Lexus,Rx,2018.0,107736.0,0.0,Petrol,Automatic,Sedan,2476119.0,16590.0,19090.0,Mombasa,USD,Kobe,https://www.beforward.jp/lexus/rx/ce133878/id/16015346/,https://image-cdn.beforward.jp/medium/202607/16015346/CE133878_204beced.JPG?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE134016,2022 LEXUS RX,Lexus,Rx,2022.0,37344.0,0.0,Petrol,Automatic,Sedan,4237313.0,28390.0,,,USD,Kobe,https://www.beforward.jp/lexus/rx/ce134016/id/16015484/,https://image-cdn.beforward.jp/medium/202607/16015484/CE134016_204c004a.JPG?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE134037,2023 LEXUS NX,Lexus,Nx,2023.0,32110.0,500.0,Petrol,Automatic,Sedan,4911940.0,32910.0,,,USD,Yokohama,https://www.beforward.jp/lexus/nx/ce134037/id/16015505/,https://image-cdn.beforward.jp/medium/202607/16015505/CE134037_204c033e.JPG?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE134170,2023 LEXUS NX,Lexus,Nx,2023.0,40127.0,500.0,Petrol,Automatic,Sedan,4146269.0,27780.0,,,USD,Kyushu,https://www.beforward.jp/lexus/nx/ce134170/id/16015639/,https://image-cdn.beforward.jp/medium/202607/16015639/CE134170_204c17cb.JPG?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE133428,2019 LEXUS RX,Lexus,Rx,2019.0,95064.0,0.0,Petrol,Automatic,Sedan,3082090.0,20650.0,,,USD,Osaka,https://www.beforward.jp/lexus/rx/ce133428/id/16014885/,https://image-cdn.beforward.jp/medium/202607/16014885/CE133428_204bafd2.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE134341,2020 LEXUS CT,Lexus,Ct,2020.0,18068.0,800.0,Petrol,Automatic,Sedan,2752239.0,18440.0,20378.0,Mombasa,USD,Yokohama,https://www.beforward.jp/lexus/ct/ce134341/id/16015813/,https://image-cdn.beforward.jp/medium/202607/16015813/CE134341_204c3170.JPG?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE137865,2020 LEXUS RX 450HF,Lexus,Rx 450Hf,2020.0,57000.0,500.0,Petrol,Automatic,Sedan,3655224.0,24490.0,26922.0,Mombasa,USD,Kyushu,https://www.beforward.jp/lexus/rx/ce137865/id/16019301/,https://image-cdn.beforward.jp/medium/202607/16019301/CE137865_204e337d.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE138270,2023 LEXUS NX 250L,Lexus,Nx 250L,2023.0,43000.0,500.0,Petrol,Automatic,Sedan,4410448.0,29550.0,31913.0,Mombasa,USD,Yokohama,https://www.beforward.jp/lexus/nx/ce138270/id/16019715/,https://image-cdn.beforward.jp/medium/202607/16019715/CE138270_204e51ae.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE139013,2023 LEXUS RC 300HF,Lexus,Rc 300Hf,2023.0,24000.0,500.0,Petrol,Automatic,Sedan,4897015.0,32810.0,34790.0,Mombasa,USD,Yokohama,https://www.beforward.jp/lexus/rc/ce139013/id/16020465/,https://image-cdn.beforward.jp/medium/202607/16020465/CE139013_204e6ba9.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE139144,2020 LEXUS RX 450HL,Lexus,Rx 450Hl,2020.0,54000.0,500.0,Petrol,Automatic,Sedan,4217910.0,28260.0,30666.0,Mombasa,USD,Kyushu,https://www.beforward.jp/lexus/rx/ce139144/id/16020596/,https://image-cdn.beforward.jp/medium/202607/16020596/CE139144_204e6fa0.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE139457,2024 LEXUS IS 300HF,Lexus,Is 300Hf,2024.0,41000.0,500.0,Petrol,Automatic,Sedan,4483582.0,30040.0,32029.0,Mombasa,USD,Yokohama,https://www.beforward.jp/lexus/is/ce139457/id/16020909/,https://image-cdn.beforward.jp/medium/202607/16020909/CE139457_204e7829.jpg?w=200,1,2026-07-22 12:48:11.230783
BE FORWARD,CE140077,2023 LEXUS NX 350HL,Lexus,Nx 350Hl,2023.0,36000.0,500.0,Petrol,Automatic,Sedan,4814925.0,32260.0,34587.0,Mombasa,USD,Kyoto,https://www.beforward.jp/lexus/nx/ce140077/id/16021532/,https://image-cdn.beforward.jp/medium/202607/16021532/CE140077_204e85d3.jpg?w=200,1,2026-07-22 12:48:11.230783
